deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	FR	SW	5.0%	20.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	FR	BN	1.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	FR	TE	21.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	FR	TH	38.33%	86.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	DE	EN	100.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	DE	FR	41.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	DE	DE	100.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	DE	ZH	96.67%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	DE	JA	43.33%	70.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	DE	RU	90.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	DE	ES	31.67%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	DE	SW	1.67%	31.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	DE	BN	0.0%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	DE	TE	21.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	DE	TH	46.67%	88.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ZH	EN	1.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ZH	FR	6.67%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ZH	DE	33.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ZH	ZH	91.67%	93.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ZH	JA	20.0%	68.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ZH	RU	95.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ZH	ES	0.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ZH	SW	0.0%	55.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ZH	BN	0.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ZH	TE	13.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ZH	TH	20.0%	88.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	JA	EN	10.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	JA	FR	25.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	JA	DE	75.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	JA	ZH	95.0%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	JA	JA	68.33%	78.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	JA	RU	98.33%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	JA	ES	10.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	JA	SW	5.0%	78.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	JA	BN	1.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	JA	TE	36.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	JA	TH	36.67%	85.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	RU	EN	98.33%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	RU	FR	36.67%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	RU	DE	80.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	RU	ZH	96.67%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	RU	JA	43.33%	68.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	RU	RU	95.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	RU	ES	25.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	RU	SW	1.67%	41.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	RU	BN	1.67%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	RU	TE	35.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	RU	TH	45.0%	96.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ES	EN	100.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ES	FR	35.0%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ES	DE	91.67%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ES	ZH	88.33%	90.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ES	JA	41.67%	76.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ES	RU	98.33%	98.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ES	ES	21.67%	95.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ES	SW	1.67%	36.67%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ES	BN	0.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ES	TE	20.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	ES	TH	41.67%	88.33%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	SW	EN	100.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	SW	FR	85.0%	100.0%
deepseek-ai/DeepSeek-R1-Distill-Qwen-7B	aime_combined	SW	DE	96.67%	100.0%
